n,B,trial,greedy_score,beam_score
20,4,5,136.071,136.071
20,5,5,136.071,136.071
20,6,5,136.071,136.071
20,7,5,136.071,136.071
20,8,5,136.071,136.071
20,9,5,136.071,136.071
20,10,5,136.071,136.071
20,1,6,143.338,143.338
20,2,6,143.338,143.338
20,3,6,143.338,143.338
20,4,6,143.338,143.338
20,5,6,143.338,143.338
20,6,6,143.338,143.338
20,7,6,143.338,143.338
20,8,6,143.338,143.338
20,9,6,143.338,143.338
20,10,6,143.338,143.338
20,1,7,132.206,132.206
20,2,7,132.206,132.206
20,3,7,132.206,132.206
20,4,7,132.206,132.206
20,5,7,132.206,132.206
20,6,7,132.206,132.206
20,7,7,132.206,132.206
20,8,7,132.206,132.206
20,9,7,132.206,132.206
20,10,7,132.206,132.206
20,1,8,148.35,148.35
20,2,8,148.35,148.35
20,3,8,148.35,148.35
20,4,8,148.35,148.35
20,5,8,148.35,148.35
20,6,8,148.35,148.35
20,7,8,148.35,148.35
20,8,8,148.35,148.35
20,9,8,148.35,148.35
20,10,8,148.35,148.35
20,1,9,135.512,135.512
20,2,9,135.512,135.512
20,3,9,135.512,135.512
20,4,9,135.512,135.512
20,5,9,135.512,135.512
20,6,9,135.512,135.512
20,7,9,135.512,135.512
20,8,9,135.512,135.512
20,9,9,135.512,135.512
20,10,9,135.512,135.512
20,1,10,136.856,136.856
20,2,10,136.856,136.856
20,3,10,136.856,136.856
20,4,10,136.856,136.856
20,5,10,136.856,136.856
20,6,10,136.856,136.856
20,7,10,136.856,136.856
20,8,10,136.856,136.856
20,9,10,136.856,136.856
20,10,10,136.856,136.856
20,1,11,144.121,144.121
20,2,11,144.121,144.121
20,3,11,144.121,144.121
20,4,11,144.121,144.121
20,5,11,144.121,144.121
20,6,11,144.121,144.121
20,7,11,144.121,144.121
20,8,11,144.121,144.121
20,9,11,144.121,144.121
20,10,11,144.121,144.121
20,1,12,136.736,136.736
20,2,12,136.736,136.736
20,3,12,136.736,136.736
20,4,12,136.736,136.736
20,5,12,136.736,136.736
20,6,12,136.736,136.736
20,7,12,136.736,136.736
20,8,12,136.736,136.736
20,9,12,136.736,136.736
20,10,12,136.736,136.736
20,1,13,141.636,141.636
20,2,13,141.636,141.636
20,3,13,141.636,141.636
20,4,13,141.636,141.636
20,5,13,141.636,141.636
20,6,13,141.636,141.636
20,7,13,141.636,141.636
20,8,13,141.636,141.636
20,9,13,141.636,141.636
20,10,13,141.636,141.636
20,1,14,143.425,143.425
20,2,14,143.425,143.425
20,3,14,143.425,143.425
20,4,14,143.425,143.425
20,5,14,143.425,143.425
20,6,14,143.425,143.425
20,7,14,143.425,143.425
20,8,14,143.425,143.425
20,9,14,143.425,143.425
20,10,14,143.425,143.425
20,1,15,136.794,136.794
20,2,15,136.794,136.794
20,3,15,136.794,136.794
20,4,15,136.794,136.794
20,5,15,136.794,136.794
20,6,15,136.794,136.794
20,7,15,136.794,136.794
20,8,15,136.794,136.794
20,9,15,136.794,136.794
20,10,15,136.794,136.794
20,1,16,130.646,130.646
20,2,16,130.646,130.646
20,3,16,130.646,130.646
20,4,16,130.646,130.646
20,5,16,130.646,130.646
20,6,16,130.646,130.646
20,7,16,130.646,130.646
20,8,16,130.646,130.646
20,9,16,130.646,130.646
20,10,16,130.646,130.646
20,1,17,142.302,142.302
20,2,17,142.302,142.302
20,3,17,142.302,142.302
20,4,17,142.302,142.302
20,5,17,142.302,142.302
20,6,17,142.302,142.302
20,7,17,142.302,142.302
20,8,17,142.302,142.302
20,9,17,142.302,142.302
20,10,17,142.302,142.302
20,1,18,135.159,135.159
20,2,18,135.159,135.159
20,3,18,135.159,135.159
20,4,18,135.159,135.159
20,5,18,135.159,135.159
20,6,18,135.159,135.159
20,7,18,135.159,135.159
20,8,18,135.159,135.159
20,9,18,135.159,135.159
20,10,18,135.159,135.159
20,1,19,131.752,131.752
20,2,19,131.752,131.752
20,3,19,131.752,131.752
20,4,19,131.752,131.752
20,5,19,131.752,131.752
20,6,19,131.752,131.752
20,7,19,131.752,131.752
20,8,19,131.752,131.752
20,9,19,131.752,131.752
20,10,19,131.752,131.752
25,1,0,202.978,202.978
25,2,0,202.978,202.978
25,3,0,202.978,202.978
25,4,0,202.978,202.978
25,5,0,202.978,202.978
25,6,0,202.978,202.978
25,7,0,202.978,202.978
25,8,0,202.978,202.978
25,9,0,202.978,202.978
25,10,0,202.978,202.978
25,1,1,236.298,236.298
25,2,1,236.298,236.298
25,3,1,236.298,236.298
25,4,1,236.298,236.298
25,5,1,236.298,236.298
25,6,1,236.298,236.298
25,7,1,236.298,236.298
25,8,1,236.298,236.298
25,9,1,236.298,236.298
25,10,1,236.298,236.298
25,1,2,215.906,215.906
25,2,2,215.906,215.906
25,3,2,215.906,215.906
25,4,2,215.906,215.906
25,5,2,215.906,215.906
25,6,2,215.906,215.906
25,7,2,215.906,215.906
25,8,2,215.906,215.906
25,9,2,215.906,215.906
25,10,2,215.906,215.906
25,1,3,213.767,213.767
25,2,3,213.767,213.767
25,3,3,213.767,213.767
25,4,3,213.767,213.767
25,5,3,213.767,213.767
25,6,3,213.767,213.767
25,7,3,213.767,213.767
25,8,3,213.767,213.767
25,9,3,213.767,213.767
25,10,3,213.767,213.767
25,1,4,218.322,218.322
25,2,4,218.322,218.322
25,3,4,218.322,218.322
25,4,4,218.322,218.322
25,5,4,218.322,218.322
25,6,4,218.322,218.322
25,7,4,218.322,218.322
25,8,4,218.322,218.322
25,9,4,218.322,218.322
25,10,4,218.322,218.322
25,1,5,197.567,197.567
25,2,5,197.567,197.567
25,3,5,197.567,197.567
25,4,5,197.567,197.567
25,5,5,197.567,197.567
25,6,5,197.567,197.567
25,7,5,197.567,197.567
25,8,5,197.567,197.567
25,9,5,197.567,197.567
25,10,5,197.567,197.567
25,1,6,221.039,221.039
25,2,6,221.039,221.039
25,3,6,221.039,221.039
25,4,6,221.039,221.039
25,5,6,221.039,221.039
25,6,6,221.039,221.039
25,7,6,221.039,221.039
25,8,6,221.039,221.039
25,9,6,221.039,221.039
25,10,6,221.039,221.039
25,1,7,213.022,213.022
25,2,7,213.022,213.022
25,3,7,213.022,213.022
25,4,7,213.022,213.022
25,5,7,213.022,213.022
25,6,7,213.022,213.022
25,7,7,213.022,213.022
25,8,7,213.022,213.022
25,9,7,213.022,213.022
25,10,7,213.022,213.022
25,1,8,212.277,212.277
25,2,8,212.277,212.277
25,3,8,212.277,212.277
25,4,8,212.277,212.277
25,5,8,212.277,212.277
25,6,8,212.277,212.277
25,7,8,212.277,212.277
25,8,8,212.277,212.277
25,9,8,212.277,212.277
25,10,8,212.277,212.277
25,1,9,226.748,226.748
25,2,9,226.748,226.748
25,3,9,226.748,226.748
25,4,9,226.748,226.748
25,5,9,226.748,226.748
25,6,9,226.748,226.748
25,7,9,226.748,226.748
25,8,9,226.748,226.748
25,9,9,226.748,226.748
25,10,9,226.748,226.748
25,1,10,222.443,222.443
25,2,10,222.443,222.443
25,3,10,222.443,222.443
25,4,10,222.443,222.443
25,5,10,222.443,222.443
25,6,10,222.443,222.443
25,7,10,222.443,222.443
25,8,10,222.443,222.443
25,9,10,222.443,222.443
25,10,10,222.443,222.443
